1.24131 3.97143 1.96373 1.10355
1.24458 1.3278 1.5494 1.38517
1.24554 1.35255 2.00043 1.6341
1.24739 2.7326 2.64354 0.503467
1.24784 0.613325 1.96916 2.16469
1.25127 0.452872 2.2697 1.35157
1.25317 3.34227 1.17765 1.58724
1.25577 6.20999 1.5432 1.19837
1.25584 4.15677 1.76684 1.02998
1.25908 6.11025 2.27745 0.321362
1.26443 3.42498 1.3834 1.16273
1.26451 3.95505 2.68188 1.29038
1.26541 4.37501 2.24323 1.37081
1.26714 5.02964 1.76722 1.13412
1.27076 5.06126 2.38824 0.666331
1.27155 2.79027 2.51281 1.8727
1.27248 3.98172 1.16915 1.56519
1.2725 3.20875 1.26506 1.79829
1.27454 4.7961 2.40514 1.81007
1.27503 3.39928 1.04935 0.691562
1.2755 6.03134 1.90769 0.4843
1.27744 5.38605 2.04474 1.7479
1.27841 0.238652 0.938648 2.53728
1.27939 4.84061 1.66382 0.555706
1.27946 3.31843 1.33332 1.63862
1.27973 5.20721 1.34206 1.44695
1.28426 2.97059 1.5191 2.0636
1.2868 2.50599 1.80209 0.938067
1.28942 4.86571 0.966025 1.2995
1.29115 5.93483 2.9951 0.59717
1.29133 2.71499 1.69709 1.92727
1.29157 4.23668 1.21414 2.39106
1.29297 5.00419 1.50881 0.158867
1.29359 3.85615 1.07843 0.493566
1.29452 0.893702 0.854687 1.14135
1.29527 0.332499 2.20584 1.48141
1.29703 3.29962 2.79205 3.13013
1.29786 4.6913 2.07682 1.68002
1.29973 5.96835 1.44943 1.52208
1.30372 3.78953 1.58422 1.5388
1.30502 4.50292 1.38591 0.886349
1.30517 0.44138 1.86597 2.33688
1.30548 3.21044 1.80747 1.57493
1.30558 3.97182 2.06695 0.617335
1.30601 4.69014 2.02448 0.95276
1.30616 1.20698 1.65207 1.47479
1.31126 4.14776 1.00945 0.413276
1.31144 0.321268 1.25354 0.912812
1.312 0.526537 1.9547 1.53842
1.31218 5.14278 1.67916 0.534008
1.31281 6.03083 2.27277 2.15411
1.31291 4.75573 1.18706 2.88037
1.31355 1.46377 1.98446 1.01649
1.31398 3.33534 1.91019 0.892411
1.3147 3.63952 1.97009 1.99209
1.31825 0.698368 1.5933 1.69011
1.31853 3.29344 1.38188 0.300295
1.31887 3.25039 2.18252 1.18054
1.31918 5.15966 2.64349 0.657625
1.31944 1.04252 2.03559 0.953028
1.32015 3.05152 2.44155 1.94206
1.32143 5.11218 2.1421 0.648788
1.32235 4.42832 1.6208 1.23474
1.32237 6.0833 2.49112 1.60149
1.32265 4.92719 2.03247 1.51218
1.32372 2.72522 1.36844 0.128238
1.32471 3.28141 1.13176 1.6546
1.32494 4.76329 1.91677 2.89888
1.32657 3.69592 2.02494 2.6179
1.32699 2.95432 2.01118 2.19792
1.32729 0.0497025 1.30263 1.70012
1.32771 3.09486 2.42984 2.44442
1.3279 1.46963 1.27541 1.58871
1.32911 0.105232 2.38854 2.77039
1.32981 4.99204 2.08269 1.70445
1.33347 5.18685 2.53462 2.6538
1.33367 3.6432 2.48905 2.02491
1.33487 5.96868 2.12124 0.878881
1.33536 6.22616 1.15806 2.84419
1.33596 6.19823 1.88281 1.13063
1.33732 4.95473 0.865997 2.14967
1.33767 5.71412 2.43252 1.12675
1.33772 1.82575 1.90845 2.03671
1.33908 5.09247 1.35549 1.18293
1.33947 5.12985 2.27081 1.73061
1.34048 4.40971 2.08458 1.41724
1.34126 0.407274 1.40642 1.4624
1.3421 5.06615 2.48378 1.11454
1.34229 4.00422 1.07657 1.28112
1.34438 0.311349 2.23915 1.12772
1.34466 2.05181 2.33549 1.42248
1.34552 4.01411 2.23772 0.0260289
1.34587 0.525834 2.42426 1.21926
1.34587 1.07629 1.35087 0.925519
1.34594 2.32164 1.90754 1.43102
1.34645 0.83369 1.99676 1.68168
1.34708 1.96978 1.50929 2.19368
1.34746 5.55374 1.94898 2.15819
1.34838 1.29475 1.68901 2.49296
1.3484 5.92067 1.84267 1.47422
1.34905 1.08269 2.24742 1.86646
1.35173 3.48097 2.03219 1.43076
1.35176 0.0212276 1.74856 1.37479
1.3519 1.63117 1.64365 1.51477
1.35258 4.39266 1.24686 2.6138
1.3526 6.06627 2.18188 0.354104
1.35297 2.42885 1.41663 2.14437
1.35305 0.872523 2.54807 1.17678
1.35324 3.73439 2.5174 1.8457
1.35405 4.39235 1.42783 1.06328
1.35431 1.67116 1.56097 1.20651
1.35533 5.41982 1.49052 1.64822
1.35591 5.9164 1.79885 1.14714
1.35641 2.37847 2.7471 1.94111
1.35679 1.96697 1.7103 0.959572
1.35721 2.8382 2.00823 2.10429
1.35799 4.20854 1.60876 1.98901
1.35803 4.48232 1.47061 1.02065
1.35861 4.45151 1.9949 2.38636
1.35865 3.60921 2.44203 0.689619
1.35871 0.341578 2.03316 2.30528
1.35888 5.10977 2.11856 2.41735
1.35953 5.58127 2.31394 1.62006
1.35967 0.81465 2.14934 0.961101
1.35978 0.522587 2.26739 1.78366
1.35992 1.29202 2.24951 1.44492
1.36002 5.77689 1.6012 2.19181
1.36003 0.177474 1.74404 2.40693
1.36322 5.11899 1.79926 1.80818
1.36343 5.89582 2.65641 1.4303
1.36367 5.92084 1.09511 1.78492
1.36375 0.031506 1.99533 2.49897
1.36393 0.823131 1.61199 0.92058
1.36404 5.825 2.64911 1.00653
1.36422 1.97708 2.39375 1.79357
1.36432 3.92239 2.45744 1.12311
1.36441 1.88473 0.949865 1.02764
1.36562 3.80095 2.29875 1.89638
1.36577 5.07351 2.18735 2.2509
1.36578 0.725916 1.59579 0.981387
1.36678 1.69643 1.54117 2.38632
1.3669 0.442749 1.50851 1.77546
1.36721 6.07819 1.43784 1.28187
1.3673 1.10159 2.39081 0.383106
1.3673 4.32191 1.41103 1.87488
1.36764 5.63542 1.26238 2.13261
1.36807 5.89997 2.35737 0.654484
1.36817 0.547407 1.38029 0.712132
1.3683 5.47204 2.57848 1.89284
1.36834 4.04451 1.16007 1.50807
1.36834 0.651315 1.74394 1.2923
1.36865 2.43812 2.5059 2.08328
1.36868 1.25353 1.15796 1.70139
1.36874 5.14657 2.81616 1.95624
1.36881 2.41169 2.04838 2.9083
1.36886 6.04346 1.96901 0.240807
1.36946 1.61916 1.40895 2.08199
1.36957 3.07883 1.41541 0.758604
1.36979 4.72209 1.63621 0.20188
1.3698 0.188397 1.9183 1.98128
1.37003 2.83276 1.44151 2.18045
1.3705 5.18095 1.60386 2.05513
1.37055 2.52497 1.18255 1.60108
1.37107 5.60053 2.4588 3.0208
1.37147 0.0703416 1.61684 0.859994
1.37214 0.284371 2.15113 1.51235
1.37214 0.216788 2.36539 0.792102
1.37247 1.41791 1.55617 2.00047
1.37334 5.92278 1.93936 2.23845
1.3734 0.272463 2.14096 1.62534
1.37374 2.97959 1.06634 0.0990262
1.37384 5.2554 2.49564 1.05703
1.37397 3.70015 2.4466 0.627007
1.37445 4.73019 2.88424 1.56243
1.37448 1.40638 2.05559 1.19951
1.37456 2.65183 2.32415 1.30601
1.3746 5.47651 0.943145 2.08754
1.37472 4.82339 1.69569 2.28791
1.37488 0.683385 1.55934 2.503
1.3749 4.8686 1.94028 2.18732
1.37508 0.439537 0.968759 1.28266
1.37559 3.49693 1.27011 1.67502
1.37563 2.56853 1.93415 1.08289
1.37588 1.90886 1.44564 0.659841
1.37623 3.91804 2.20529 0.670662
1.37635 5.56271 1.97392 0.403357
1.37636 1.66066 1.29115 2.27389
1.37652 2.90769 1.14104 0.544103
1.3766 6.10105 2.13817 1.00145
1.37662 5.48274 2.46244 0.828027
1.37663 1.80366 1.17237 2.08483
1.37671 3.09541 2.50821 1.77233
1.37672 6.0319 2.30289 1.33552
1.37684 4.73757 2.36314 1.79683
1.37733 2.18508 2.36268 2.50803
1.37743 0.58066 1.78964 1.4264
1.3775 4.17213 1.61063 2.12209
1.37773 5.86792 2.16039 2.57249
1.37779 3.93316 1.35245 1.08796
1.37786 0.79464 1.6814 2.57132
1.37835 1.78709 2.23146 1.26305
1.37868 0.748471 2.00624 2.93562
1.37872 5.8766 2.12693 2.26359
1.37902 0.267941 1.97232 2.09999
1.37947 2.57537 1.73556 1.75229
1.37963 0.709934 1.55481 2.39937
1.37966 1.44431 2.15147 2.42726
1.37984 5.44556 1.01302 1.00462
1.37985 4.02236 1.00445 1.5011
1.37999 6.09021 1.23141 1.90998
1.38006 5.67874 2.19237 1.85004
1.38086 2.05831 2.43439 2.39444
1.38113 3.81441 0.984707 0.812125
1.38121 2.72518 1.68274 2.09952
1.38152 1.80819 2.65871 0.988677
1.38171 2.63976 1.81418 2.0436
1.38173 3.84628 1.63706 1.55829
1.38173 5.686 2.5233 0.997625
1.38184 3.93022 1.71537 1.24229
1.38217 4.65447 2.40199 2.8182
1.38264 4.40498 2.33526 2.08232
1.38284 3.56402 1.88458 1.28853
1.38287 5.82746 1.97173 0.740402
1.38326 0.119615 2.31166 1.04245
1.3833 4.04909 2.25885 1.47651
1.38348 0.34303 2.19796 1.17329
1.38348 4.8325 2.2346 1.53036
1.38358 5.32746 2.16967 1.72005
1.38391 4.21066 1.80338 1.31193
1.38404 1.96768 1.2176 1.21763
1.38404 0.492564 1.94439 1.70255
1.38415 4.86181 1.46288 1.75106
1.38439 2.20302 1.70021 0.607073
1.38442 6.21768 2.1159 2.39519
1.38456 0.170436 2.38741 1.23689
1.38488 3.258 1.9973 2.78003
1.38495 6.03568 2.25748 3.07409
1.38499 4.6179 1.87516 1.28004
1.38547 5.42342 1.45472 0.658258
1.38552 3.76078 1.49988 1.40513
1.38554 4.76168 1.59841 0.75313
1.38591 0.935522 1.32225 2.6195
1.38601 2.44077 1.6921 0.851565
1.38662 6.16781 2.44778 1.54339
1.38665 5.89802 2.59688 1.06602
1.38678 1.90551 1.30604 2.23389
1.38721 3.09094 1.78566 1.48024
1.38743 2.00144 1.92032 1.76608
1.38781 0.975737 2.51568 1.92675
1.38802 4.84231 2.13421 2.23423
1.38816 3.22216 2.52246 1.11164
1.38833 1.33425 1.42388 1.06604
1.38835 4.03615 0.945256 2.1645
1.38837 3.7196 1.52841 2.18192
1.38854 3.19027 1.88808 0.73252
1.3886 1.91149 2.36752 1.63195
1.38884 5.56962 2.6416 0.933639
1.38936 5.43722 1.14138 2.60894
1.38977 3.74279 1.25138 0.757642
1.39001 0.00960931 1.23474 1.80155
1.39022 1.48745 1.44842 0.823594
1.39024 2.59997 1.79487 1.01061
1.39024 2.19214 1.89278 1.93799
1.39028 0.962713 1.01538 2.14969
1.39044 3.92161 2.11 1.08894
1.3906 5.68258 2.75122 0.231552
1.39089 1.99989 1.79199 1.08642
1.39094 1.77482 1.3342 1.81448
1.39104 1.43421 1.79736 1.0925
1.3911 1.60595 2.04641 2.30447
1.39131 4.57592 2.19189 1.95745
1.3914 0.341068 2.4168 0.759057
1.39157 5.55761 2.28623 1.68014
1.39163 0.635824 2.32731 1.13662
1.39175 1.15969 1.68904 1.63592
1.3922 2.03591 2.13802 1.37699
1.39259 0.0859261 1.77191 2.61841
1.39281 2.808 1.48128 2.24478
1.39283 2.54496 1.75883 1.09172
1.39303 3.26848 1.31895 2.31244
1.39307 2.76292 2.83153 1.89005
1.39333 1.96329 1.75727 2.2603
1.39345 4.29854 2.2721 1.72339
1.39354 5.40092 1.41024 0.939938
1.39371 0.322307 1.76402 1.67449
1.39382 2.35088 1.96426 0.857676
1.39385 2.13869 1.99745 1.7234
1.39415 6.03878 2.33534 1.59051
1.3944 2.25496 1.72048 1.88272
1.39446 5.35163 1.37517 2.90123
1.39467 4.33505 1.53699 1.08272
1.39471 2.19868 1.17067 2.04222
1.39533 5.16574 1.53618 1.60918
1.39545 4.07255 2.43187 0.147512
1.39554 5.38586 1.33374 0.504451
1.39568 2.75998 1.94421 1.91753
1.3962 5.65927 2.51088 1.73583
1.39633 2.59305 1.34037 2.48659
1.39638 0.957481 1.67588 1.57465
1.39639 5.07402 1.09877 1.95808
1.39663 3.58758 1.82665 1.15018
1.39688 4.99468 1.83338 1.98885
1.39691 0.109918 1.40488 2.69514
1.39707 4.41651 2.15988 2.08394
1.39753 2.75983 1.74744 0.84061
1.39756 4.07896 2.2711 2.04665
1.39776 2.47968 2.10311 0.799192
1.39803 4.23709 1.22279 1.59826
1.39804 1.3748 1.56927 1.09586
1.39821 4.8545 2.38315 1.0135
1.39837 4.48543 2.20756 1.70524
1.39863 1.32138 1.84447 2.63815
1.39866 0.927731 2.60166 1.82297
1.39874 1.53093 1.80112 1.51742
1.39875 3.1754 1.04353 2.56441
1.3989 3.56516 1.79625 0.536817
1.399 5.585 2.00093 1.97795
1.39902 0.436558 2.25769 1.5063
1.39914 0.25247 2.35134 0.904201
1.3993 3.95134 1.77202 1.01667
1.39969 5.53112 1.54996 0.480839
1.40006 1.00974 1.16909 0.567881
1.40031 4.86028 2.54145 0.887239
1.40048 2.82079 1.93669 2.58023
1.40131 5.51599 1.88574 0.0874063
1.40146 5.42689 2.32062 0.871143
1.40152 0.916643 1.19972 0.29305
1.40159 5.98073 1.93515 1.99006
1.40163 3.19053 1.17993 1.43521
1.40182 6.17498 1.37558 1.41364
1.40215 0.464758 2.12323 2.37169
1.4022 2.34414 1.93338 1.25345
1.40229 3.14539 2.55546 0.148498
1.4023 6.26755 1.41308 1.03913
1.40247 1.70454 1.81165 0.870065
1.40262 4.51593 1.27233 0.840902
1.40267 0.932528 2.24714 1.48323
1.40287 5.11463 2.01947 1.08981
1.40374 4.46539 2.22105 1.80534
1.40378 2.61172 1.46425 1.68108
1.40406 1.01206 0.960205 1.74845
1.40407 0.961805 1.61789 1.77439
1.40411 5.80909 2.35475 3.01992
1.40412 3.76315 2.20236 1.62199
1.40423 5.31522 1.59012 2.09632
1.40431 1.0783 2.80214 1.40163
1.40471 4.88632 1.23313 1.50241
1.40479 2.28569 1.51774 1.62327
1.4049 3.49401 2.38923 0.367812
1.40501 3.03884 2.17314 2.16035
1.40509 5.54068 2.65171 1.93201
1.40521 2.25648 2.57528 2.63957
1.40526 4.22145 2.21545 1.47113
1.40529 0.711232 1.27371 1.36695
1.40535 2.68423 1.0612 1.15294
1.40536 0.0652179 1.72924 3.03203
1.40545 6.19687 1.49549 0.66592
1.40561 2.30311 1.55409 1.77295
1.40572 1.90478 1.749 0.841063
1.40573 2.95475 1.57529 1.26116
1.40575 5.70572 2.41557 2.52261
1.40576 3.59244 2.15104 2.25324
1.40653 5.66998 1.31307 1.24161
1.40659 2.54209 2.69797 1.89303
1.40668 2.78144 2.05921 1.65936
1.40686 0.55425 1.67792 1.98989
1.40709 0.102073 1.38712 0.714491
1.40722 3.87872 1.52753 2.44853
1.40727 2.24391 1.80903 2.16931
1.40758 4.26557 2.08356 1.55661
1.40767 5.46762 2.7192 1.10087
1.40768 0.762397 2.51641 1.77309
1.40778 3.65884 1.45363 1.74108
1.40807 4.04729 1.73753 1.7639
1.40815 4.18625 2.78129 0.711138
1.40827 5.84391 2.3766 2.73201
1.40831 2.4314 2.18528 2.66001
1.40867 3.04073 1.96769 1.41832
1.40883 4.44229 2.63379 0.397961
1.40897 1.88383 1.12696 1.67929
1.40905 5.89482 1.76863 1.008
1.40929 3.14187 1.35708 2.56011
1.40933 3.10109 1.65422 0.879562
1.40941 4.30665 2.64527 2.69845
1.4095 3.55802 1.84962 2.59634
1.40956 4.12799 1.37022 1.19843
1.40965 4.70168 1.58378 2.66065
1.40966 5.82815 1.77453 0.909966
1.40977 3.31867 1.79645 2.09909
1.41018 5.37992 1.67588 0.958428
1.41026 1.14101 1.68037 0.722209
1.41035 4.21095 2.61501 0.357371
1.41046 3.49959 1.48037 1.81395
1.41047 0.319916 1.46997 2.60416
1.41054 0.788529 1.85321 0.971361
1.4109 4.03209 1.54817 0.579829
1.41105 0.679605 2.63127 2.07429
1.41141 2.53527 1.80225 1.9638
1.41164 5.95675 1.28954 2.26375
1.41186 0.854219 2.60267 2.23754
1.41193 4.33542 1.18332 2.24524
1.41197 1.87897 1.13818 2.1556
1.41225 1.13446 2.26975 1.57113
1.41245 2.71539 1.96 1.82194
1.41255 2.60876 2.27196 2.144
1.41277 2.9559 1.37855 1.87478
1.4128 0.186037 1.44232 2.3624
1.41282 1.49961 2.48478 2.95829
1.41284 3.92882 1.98563 0.703692
1.41292 3.02903 1.67072 1.41712
1.41295 4.81149 2.28972 1.97606
1.41295 2.98798 2.18604 1.87587
1.41306 0.749413 1.05933 1.7552
1.41313 5.67439 2.82909 1.59229
1.4133 4.65946 1.36705 1.66418
1.41342 1.79681 2.05314 0.969426
1.41354 5.91846 2.31428 1.78331
1.41367 1.74354 1.21126 1.58086
1.41372 6.21595 2.36961 1.28719
1.41381 2.14697 2.52548 1.93083
1.41386 0.302194 1.85381 0.945999
1.41402 2.41062 1.89464 0.784094
1.41405 3.70917 1.81557 2.08319
1.41424 5.17289 1.0345 1.92167
1.41431 4.04813 1.69237 1.46207
1.41432 2.95172 2.21491 0.500187
1.41435 2.8743 1.69706 1.01119
1.41437 1.69424 1.6795 2.85977
1.41438 2.02533 1.66004 0.470998
1.41463 0.2404 1.66716 0.635564
1.41475 1.25851 2.2051 0.508245
1.41476 3.96193 1.90873 0.446558
1.41504 2.94672 2.19951 2.48116
1.41514 2.2354 2.24822 1.29145
1.41522 1.87048 2.20855 2.19126
1.41547 4.86472 2.14435 1.02388
1.41555 1.1678 1.32809 1.15272
1.41557 1.43996 1.80793 0.625783
1.41567 1.91497 2.83145 2.10406
1.41576 3.52989 1.83585 1.33547
1.41593 6.1144 1.40631 1.97655
1.41608 2.2512 1.1864 1.63479
1.4161 4.91631 2.19408 0.502682
1.4161 0.253473 1.13184 1.83774
1.41623 0.614829 2.25662 2.69519
1.41661 2.5228 1.93694 2.26203
1.41664 5.00479 1.6709 0.23035
1.41667 2.68193 2.19936 2.37747
1.41686 6.26257 2.293 0.944385
1.41687 4.74187 2.06759 2.06048
1.41725 0.423469 2.53286 2.4608
1.41748 2.16091 2.14253 1.60963
1.41764 0.722423 2.35552 2.56014
1.41776 3.53366 1.35413 0.853181
1.41786 2.24586 2.15689 1.91245
1.41815 5.28076 2.41164 1.37911
1.41876 5.59965 1.81546 0.487868
1.41879 1.04024 1.46801 0.782599
1.41885 4.68216 2.50283 1.40166
1.41911 6.1338 2.24825 2.44148
1.41915 3.38486 1.73888 0.460024
1.41944 1.03175 3.03229 0.964628
1.41954 1.6583 1.38252 0.597132
1.4196 1.91546 0.932775 1.81684
1.41976 3.4737 2.26236 1.0677
1.4198 5.42009 1.79296 1.60556
1.41983 2.09868 1.23868 1.90457
1.41986 2.60494 2.07245 2.28916
1.41997 3.021 2.07699 1.31698
1.41999 2.86781 1.43852 1.40934
1.42004 2.71184 2.57042 2.33256
1.42012 0.584395 1.01216 1.42446
1.42018 1.92812 1.17579 1.70912
1.42039 5.81594 2.41195 0.852633
1.42045 4.53637 2.17335 1.96198
1.42048 5.37624 2.18864 0.354251
1.42051 0.0374784 1.63422 1.11529
1.42052 2.65488 1.30662 2.33516
1.42053 4.38675 1.78246 1.31076
1.42056 3.86965 1.00502 0.235311
1.42057 5.34683 1.50027 1.95807
1.42061 1.39556 1.52857 1.55664
1.42063 4.91354 2.09622 1.63702
1.42064 1.99241 1.50489 2.15291
1.42066 4.21094 2.00321 1.26581
1.42067 1.61958 1.64239 2.46852
1.42068 0.33297 2.27986 2.47265
1.42074 4.30112 2.16951 1.66313
1.42085 0.140969 1.65325 1.29278
1.42105 6.02433 2.75295 1.4883
1.42105 5.5717 2.08846 1.71799
1.42109 2.71454 2.03585 0.594349
1.42111 0.162269 2.14125 0.449358
1.42136 3.31922 1.92554 1.41128
1.42144 2.42619 1.3475 2.61799
1.42149 5.33795 2.7335 0.40702
1.42157 2.26057 0.950086 1.58297
1.42164 5.21302 1.12072 1.51156
1.42197 3.28488 1.80438 1.99842
1.42204 5.50053 2.34067 2.06185
1.42216 4.03001 1.25309 1.30204
1.42221 1.72136 1.83155 2.69408
1.42232 3.08559 2.07178 1.73882
1.4224 4.12055 2.6919 0.414579
1.42255 0.778216 1.88312 1.74174
1.42265 5.65107 1.94417 2.49036
1.42294 0.909948 2.3558 0.522
1.42297 3.8913 2.51822 1.00586
1.42303 2.33914 1.99203 0.878515
1.42309 2.08573 2.75679 3.09818
1.42315 3.73951 1.58555 0.694235
1.42349 4.95788 1.22058 2.02457
1.42389 0.294731 1.75069 1.09096
1.42396 1.10267 1.55416 1.29823
1.42403 1.73713 1.12199 0.675303
1.42409 4.44331 1.22723 2.17759
1.42412 3.57005 1.98819 0.34007
1.42412 3.42217 1.32594 0.873797
1.42416 5.01434 1.66151 1.2298
1.42423 3.01478 1.88379 0.132868
1.42435 2.07223 2.89993 1.95093
1.42435 4.12707 1.1159 1.2458
1.42437 3.2444 1.68862 1.1676
1.42439 4.59356 1.24161 0.549775
1.42444 3.69377 2.22651 1.37356
1.42457 0.737298 1.87995 1.57776
1.4247 5.09659 1.33138 0.60903
1.4248 3.24513 2.6857 2.32708
1.42483 0.803812 1.85417 0.238876
1.42493 3.64726 2.21446 1.12323
1.42494 4.77187 1.37269 2.15764
1.42494 1.0843 2.52232 0.713462
1.42495 2.1245 1.93708 1.54938
1.42496 1.28363 1.86564 1.26415
1.42514 5.37775 2.30267 1.08996
1.42524 4.36002 1.98588 1.20723
1.42526 5.91824 2.13021 2.23028
1.42526 5.14254 1.94641 2.45957
1.42527 0.537828 1.55572 2.74926
1.42537 4.76012 2.62063 1.10433
1.4255 4.0574 1.50664 0.608937
1.42558 2.46712 1.1431 0.703092
1.42561 3.49738 1.61224 1.7218
1.4258 2.35239 0.843663 2.24746
1.4259 2.31034 1.95109 0.88424
1.42609 5.40369 2.16539 2.12571
1.4262 2.98235 2.58111 0.955058
1.42623 0.545202 2.05497 1.59666
1.42644 4.35133 2.23861 0.553568
1.42659 2.01945 1.50878 1.00837
1.42661 1.3707 1.09905 1.62247
1.4267 0.402896 2.25541 1.05815
1.42675 3.32192 1.54769 0.8949
1.42677 3.15846 1.99978 2.0709
1.42679 4.48538 1.40054 0.846894
1.42685 5.46031 2.63278 2.06234
1.42686 4.36067 1.32268 1.35747
1.42697 2.17248 1.29042 2.02301
1.42716 4.6851 2.11682 2.68986
1.42718 5.94002 2.72918 1.25845
1.42724 3.1276 1.30991 1.79698
1.42733 3.71377 1.88353 1.47105
1.4274 1.00427 1.67536 0.801155
1.42744 1.01529 1.99569 1.96662
1.42753 1.8734 2.36161 0.842258
1.42758 0.230371 1.85281 2.27712
1.42759 3.27182 1.52553 1.12928
1.42763 3.89949 1.70196 2.76751
1.42772 3.23106 2.02769 0.342046
1.42777 2.60513 1.48777 1.43908
1.42778 1.69293 2.16478 1.02663
1.4278 0.058825 1.44926 2.08551
1.42782 2.5985 1.39481 1.68126
1.42793 4.25229 1.57633 0.582371
1.42802 1.46328 1.49538 0.601489
1.42803 5.25147 1.73541 0.857353
1.42805 4.71553 1.30191 2.15969
1.42829 0.568069 2.15288 1.33979
1.42832 4.10585 1.88283 2.01002
1.42837 2.85036 2.49565 0.814407
1.42847 4.56888 1.9002 0.512751
1.42855 2.50323 2.16041 1.52444
1.42865 2.53165 2.45328 1.54283
1.42868 0.478271 1.33935 2.58024
1.42878 0.992973 2.4662 2.18752
1.42884 6.07841 2.42975 1.75353
1.42891 0.127624 2.22973 2.2287
1.42896 1.59302 1.36174 2.66083
1.42912 3.63852 2.63437 0.824171
1.42921 3.13614 2.31693 1.33577
1.42927 3.886 2.20084 2.5925
1.42934 1.18977 2.00101 2.78973
1.42936 2.03887 2.47159 0.636902
1.42938 4.846 2.05594 1.48284
1.42947 5.09801 1.59375 0.843626
1.42953 0.0675595 2.14612 1.80864
1.42954 5.63953 1.9047 2.09061
1.42959 4.87288 1.03003 1.57642
1.42987 1.46145 1.24026 2.06645
1.43004 0.848969 1.23928 1.74259
1.43007 3.57429 1.10554 1.86674
1.4302 2.32251 1.27192 1.07651
1.43042 3.53236 1.67753 1.17635
1.43049 4.38732 2.42814 1.20427
1.43049 3.39589 1.91439 1.50733
1.43056 2.95078 2.31446 2.17737
1.43074 1.9489 2.37246 1.89691
1.43075 0.137037 1.70114 0.764427
1.43082 4.38342 2.73574 2.0167
1.43088 6.23196 1.97537 0.186429
1.43103 4.49428 1.34501 2.22894
1.43105 5.06709 1.53221 2.41348
1.4311 1.50072 2.37299 2.02139
1.43116 2.44707 1.53654 0.311118
1.43131 1.1096 1.92093 1.87401
1.43139 2.60393 2.63025 2.1656
1.43139 5.22429 1.71498 1.69982
1.43144 1.87808 1.39094 1.65724
1.43151 3.65282 2.34636 1.86254
1.43154 1.14075 1.97656 1.32408
1.43159 5.16775 1.38405 1.6036
1.43184 3.82198 1.90572 0.283209
1.43192 3.43632 1.18884 2.63142
1.43194 1.13564 2.06579 0.484725
1.43196 0.566623 2.0295 0.51822
1.43196 1.99219 2.38983 1.01369
1.43207 4.29918 1.79493 1.32081
1.43211 2.63723 1.56872 0.959466
1.43217 3.39125 2.77754 2.29132
1.4322 4.50921 1.59673 2.98794
1.43224 3.48469 1.71474 1.0921
1.43229 1.27779 1.80467 2.01479
1.43235 1.84862 1.6972 0.784927
1.43243 1.31178 0.938632 2.56783
1.43244 1.07823 2.12234 0.594119
1.43251 2.88083 2.6183 1.49489
1.43273 2.403 2.6278 2.106
1.43279 1.36431 2.31931 1.33674
